SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,REPORT_DATE,REPORT_TYPE,REPORT,STD_ITEM_CODE,AMOUNT,ITEM_NAME
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004013007,-46000000.0,其他综合收益
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004013007,77000000.0,其他综合收益
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004013007,8000000.0,其他综合收益
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004013007,63000000.0,其他综合收益
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004013007,22000000.0,其他综合收益
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004013007,,其他综合收益
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004013007,-15000000.0,其他综合收益
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004013007,-35000000.0,其他综合收益
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004013007,-49000000.0,其他综合收益
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004013007,-22000000.0,其他综合收益
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004013007,244000000.0,其他综合收益
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004013097,-61000000.0,归属于母公司股东权益其他项目
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004013097,-93000000.0,归属于母公司股东权益其他项目
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004013097,-62000000.0,归属于母公司股东权益其他项目
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004013097,-7000000.0,归属于母公司股东权益其他项目
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004013097,-11000000.0,归属于母公司股东权益其他项目
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004013999,73733000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004013999,56950000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004013999,62146000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004013999,50672000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004013999,63090000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004013999,65339000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004013999,90488000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004013999,107147000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004013999,134047000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004013999,128249000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004013999,119355000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004013999,111547000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004013999,123549000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004013999,118210000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004013999,76615000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004013999,47791000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004013999,31640000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004013999,21030000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004013999,14532000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004013999,9984000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004013999,7428000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004013999,5076000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004013999,4223000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004013999,4095000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004013999,3920000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004013999,4107000000.0,归属于母公司股东权益
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004017999,73733000000.0,股东权益合计
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004017999,56950000000.0,股东权益合计
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004017999,62146000000.0,股东权益合计
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004017999,50672000000.0,股东权益合计
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004017999,63090000000.0,股东权益合计
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004017999,65339000000.0,股东权益合计
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004017999,90488000000.0,股东权益合计
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004017999,107147000000.0,股东权益合计
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004017999,134047000000.0,股东权益合计
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004017999,128249000000.0,股东权益合计
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004017999,119355000000.0,股东权益合计
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004017999,111547000000.0,股东权益合计
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004017999,123549000000.0,股东权益合计
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004017999,118210000000.0,股东权益合计
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004017999,76615000000.0,股东权益合计
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004017999,47791000000.0,股东权益合计
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004017999,31640000000.0,股东权益合计
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004017999,21030000000.0,股东权益合计
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004017999,14532000000.0,股东权益合计
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004017999,9984000000.0,股东权益合计
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004017999,7428000000.0,股东权益合计
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004017999,5076000000.0,股东权益合计
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004017999,4223000000.0,股东权益合计
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004017999,4095000000.0,股东权益合计
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004017999,3920000000.0,股东权益合计
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004017999,4107000000.0,股东权益合计
AAPL.O,AAPL,苹果,2025-09-27 00:00:00,年报,2025/FY,004021999,359241000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2024-09-28 00:00:00,年报,2024/FY,004021999,364980000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2023-09-30 00:00:00,年报,2023/FY,004021999,352583000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2022-09-24 00:00:00,年报,2022/FY,004021999,352755000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2021-09-25 00:00:00,年报,2021/FY,004021999,351002000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2020-09-26 00:00:00,年报,2020/FY,004021999,323888000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2019-09-28 00:00:00,年报,2019/FY,004021999,338516000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2018-09-29 00:00:00,年报,2018/FY,004021999,365725000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004021999,375319000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2016-09-24 00:00:00,年报,2016/FY,004021999,321686000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2015-09-26 00:00:00,年报,2015/FY,004021999,290345000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2014-09-27 00:00:00,年报,2014/FY,004021999,231839000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2013-09-28 00:00:00,年报,2013/FY,004021999,207000000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2012-09-29 00:00:00,年报,2012/FY,004021999,176064000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2011-09-24 00:00:00,年报,2011/FY,004021999,116371000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2010-09-25 00:00:00,年报,2010/FY,004021999,75183000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2009-09-26 00:00:00,年报,2009/FY,004021999,47501000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2008-09-27 00:00:00,年报,2008/FY,004021999,39572000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2007-09-29 00:00:00,年报,2007/FY,004021999,25347000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2006-09-30 00:00:00,年报,2006/FY,004021999,17205000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2005-09-24 00:00:00,年报,2005/FY,004021999,11516000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2004-09-25 00:00:00,年报,2004/FY,004021999,8050000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2003-09-27 00:00:00,年报,2003/FY,004021999,6815000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2002-09-28 00:00:00,年报,2002/FY,004021999,6298000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2001-09-29 00:00:00,年报,2001/FY,004021999,6021000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2000-09-30 00:00:00,年报,2000/FY,004021999,6803000000.0,负债及股东权益合计
AAPL.O,AAPL,苹果,2017-09-30 00:00:00,年报,2017/FY,004023999,387132000000.0,非运算项目
