SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,DATE_TYPE_CODE,PER_NETCASH_OPERATE,PER_OI,BPS,BASIC_EPS,DILUTED_EPS,OPERATE_INCOME,OPERATE_INCOME_YOY,GROSS_PROFIT,GROSS_PROFIT_YOY,HOLDER_PROFIT,HOLDER_PROFIT_YOY,GROSS_PROFIT_RATIO,EPS_TTM,OPERATE_INCOME_QOQ,NET_PROFIT_RATIO,ROE_AVG,GROSS_PROFIT_QOQ,ROA,HOLDER_PROFIT_QOQ,ROE_YEARLY,ROIC_YEARLY,TAX_EBT,OCF_SALES,DEBT_ASSET_RATIO,CURRENT_RATIO,CURRENTDEBT_DEBT,START_DATE,FISCAL_YEAR,CURRENCY,IS_CNY_CODE
00941.HK,00941,中国移动,10009175,2023-12-31 00:00:00,001,14.201379072257,47.184079630131,62.024070868878,6.16,6.15,1009309000000,7.6873094844,597607000000,6.651925458744,131766000000,5.0271403407,59.209518591432,6.159914789766,2.019241265824,13.071814479,9.985752610758,0.465504893769,6.708730091047,-0.503650902721,9.985752610758,7.491787041891,22.632835085703,30.097819399213,32.4527502726,0.891756554743,86.375318554074,2023-01-01 00:00:00,12-31,HKD,0
